NYSE,BID,27/08/2008,0.15
NYSE,BID,28/05/2008,0.15
NYSE,BID,05/03/2008,0.15
NYSE,BID,28/11/2007,0.15
NYSE,BID,29/08/2007,0.15
NYSE,BID,29/05/2007,0.1
NYSE,BID,28/02/2007,0.1
NYSE,BID,28/11/2006,0.1
NYSE,BID,29/08/2006,0.1
NYSE,BID,09/11/1999,0.1
NYSE,BID,11/08/1999,0.1
NYSE,BID,12/05/1999,0.1
NYSE,BID,10/03/1999,0.1
NYSE,BID,10/11/1998,0.1
NYSE,BID,26/08/1998,0.1
NYSE,BID,13/05/1998,0.1
NYSE,BID,25/02/1998,0.1
NYSE,BID,12/11/1997,0.1
NYSE,BID,03/09/1997,0.1
NYSE,BID,26/02/1997,0.1
NYSE,BID,20/12/1996,0.08
NYSE,BID,30/08/1996,0.08
NYSE,BID,13/05/1996,0.08
NYSE,BID,15/02/1996,0.08
NYSE,BID,17/11/1995,0.06
NYSE,BID,01/09/1995,0.06
NYSE,BID,15/05/1995,0.06
NYSE,BID,03/03/1995,0.06
NYSE,BID,25/11/1994,0.06
NYSE,BID,12/09/1994,0.06
NYSE,BID,20/05/1994,0.06
NYSE,BID,17/02/1994,0.06
NYSE,BID,22/11/1993,0.06
NYSE,BID,10/09/1993,0.06
NYSE,BID,19/05/1993,0.15
NYSE,BID,19/02/1993,0.15
NYSE,BID,23/11/1992,0.15
NYSE,BID,31/08/1992,0.15
NYSE,BID,18/05/1992,0.15
NYSE,BID,19/02/1992,0.15
NYSE,BID,15/11/1991,0.15
NYSE,BID,23/08/1991,0.15
NYSE,BID,24/05/1991,0.15
NYSE,BID,20/02/1991,0.15
NYSE,BID,02/11/1990,0.15
NYSE,BID,16/08/1990,0.15
NYSE,BID,18/05/1990,0.15
